shipment_id,date,direction,carrier,origin,destination,lane_id,sku_category,weight_kg,quantity,promised_lead_days,actual_lead_days,delay_days,is_delayed,freight_cost_usd,invoiced_cost_usd,cost_variance_usd,damage_flag
SHP-02257,2023-08-31,inbound,NorthStar,"Atlanta, GA","San Antonio, TX",GA-TX,Apparel,190.3,141,3,5,2.0,1,12.56,12.93,0.37,0
SHP-00003,2023-09-01,outbound,PrimeHaul,"Dallas, TX","Indianapolis, IN",TX-IN,Automotive,55.7,104,2,2,-0.4,0,8.01,8.68,0.67,0
SHP-00947,2023-09-01,outbound,DirectMove,"Denver, CO","Nashville, TN",CO-TN,Apparel,81.4,6,3,2,-0.9,0,3.77,4.03,0.26,0
SHP-02033,2023-09-01,inbound,FastFreight,"Phoenix, AZ","Louisville, KY",AZ-KY,Office Supplies,235.7,72,5,5,0.2,1,8.79,8.26,-0.53,0
SHP-02124,2023-09-01,outbound,CargoLink,"Denver, CO","Louisville, KY",CO-KY,Automotive,151.0,306,3,3,-0.5,0,19.02,20.77,1.75,0
SHP-00993,2023-09-01,inbound,NorthStar,"Dallas, TX","Columbus, OH",TX-OH,Food & Beverage,107.8,6,3,7,4.5,1,4.14,4.68,0.54,0
SHP-01512,2023-09-02,outbound,SwiftLog,"New York, NY","Indianapolis, IN",NY-IN,Office Supplies,27.3,14,7,8,1.0,1,3.9,4.06,0.16,0
SHP-02062,2023-09-02,inbound,PrimeHaul,"Memphis, TN","Kansas City, MO",TN-MO,Pharmaceuticals,53.5,15,3,5,1.6,1,3.93,4.01,0.08,0
SHP-01813,2023-09-02,outbound,SwiftLog,"Miami, FL","Salt Lake City, UT",FL-UT,Industrial Parts,77.6,10,10,9,-1.3,0,4.05,4.28,0.23,0
SHP-01740,2023-09-02,inbound,NorthStar,"Atlanta, GA","Louisville, KY",GA-KY,Electronics,109.5,113,10,10,-0.4,0,9.12,9.74,0.62,0
SHP-02083,2023-09-03,outbound,PrimeHaul,"Denver, CO","Indianapolis, IN",CO-IN,Automotive,36.3,4,5,5,0.1,1,3.15,3.19,0.04,0
SHP-01865,2023-09-03,inbound,PrimeHaul,"Houston, TX","Tampa, FL",TX-FL,Pharmaceuticals,191.1,15,7,7,0.0,0,5.76,5.99,0.23,0
SHP-00805,2023-09-03,inbound,PrimeHaul,"Atlanta, GA","Indianapolis, IN",GA-IN,Apparel,19.8,155,5,6,1.3,1,11.69,12.53,0.84,0
SHP-00917,2023-09-03,inbound,PrimeHaul,"Miami, FL","Charlotte, NC",FL-NC,Automotive,243.3,191,3,4,1.1,1,14.13,13.57,-0.56,0
SHP-02910,2023-09-03,inbound,NorthStar,"Dallas, TX","Charlotte, NC",TX-NC,Pharmaceuticals,85.8,63,2,8,5.7,1,7.36,7.8,0.44,0
SHP-01065,2023-09-03,inbound,PrimeHaul,"Chicago, IL","Kansas City, MO",IL-MO,Electronics,102.3,62,10,10,0.2,1,7.8,7.84,0.04,0
SHP-02615,2023-09-04,outbound,SwiftLog,"Detroit, MI","Minneapolis, MN",MI-MN,Industrial Parts,167.2,24,7,7,0.2,1,6.06,6.54,0.48,0
SHP-00027,2023-09-04,inbound,RelayEx,"Houston, TX","Nashville, TN",TX-TN,Consumer Goods,128.4,89,5,6,0.8,1,8.74,8.68,-0.06,0
SHP-00429,2023-09-04,outbound,DirectMove,"Phoenix, AZ","Indianapolis, IN",AZ-IN,Food & Beverage,183.7,44,7,13,5.5,1,7.73,8.77,1.04,0
SHP-02891,2023-09-04,inbound,CargoLink,"Chicago, IL","Columbus, OH",IL-OH,Consumer Goods,244.2,75,3,4,0.6,1,9.48,10.02,0.54,0
SHP-01943,2023-09-04,inbound,SwiftLog,"New York, NY","Nashville, TN",NY-TN,Food & Beverage,96.8,79,10,12,1.5,1,8.36,9.1,0.74,0
SHP-02220,2023-09-05,inbound,PrimeHaul,"Detroit, MI","Charlotte, NC",MI-NC,Pharmaceuticals,37.1,45,10,11,0.8,1,5.7,5.79,0.09,0
SHP-02423,2023-09-05,inbound,SwiftLog,"Atlanta, GA","Louisville, KY",GA-KY,Industrial Parts,84.8,6,7,9,1.7,1,3.91,4.18,0.27,0
SHP-02202,2023-09-05,inbound,FastFreight,"Chicago, IL","Kansas City, MO",IL-MO,Pharmaceuticals,87.9,139,2,1,-0.7,0,11.56,11.57,0.01,0
SHP-01401,2023-09-05,inbound,FastFreight,"Phoenix, AZ","Tampa, FL",AZ-FL,Electronics,9.4,31,5,5,-0.3,0,4.54,4.46,-0.08,0
SHP-02097,2023-09-05,inbound,DirectMove,"Atlanta, GA","Louisville, KY",GA-KY,Industrial Parts,111.3,20,3,8,4.9,1,4.75,5.41,0.66,0
SHP-02188,2023-09-05,inbound,CargoLink,"Miami, FL","Charlotte, NC",FL-NC,Pharmaceuticals,63.4,22,5,10,5.2,1,4.27,4.69,0.42,0
SHP-01602,2023-09-05,outbound,SwiftLog,"Atlanta, GA","Louisville, KY",GA-KY,Pharmaceuticals,263.8,100,2,1,-0.7,0,10.85,11.21,0.36,0
SHP-01487,2023-09-05,inbound,SwiftLog,"Atlanta, GA","Minneapolis, MN",GA-MN,Office Supplies,56.0,3,3,4,0.9,1,3.41,3.28,-0.13,0
SHP-02622,2023-09-06,inbound,FastFreight,"Seattle, WA","Portland, OR",WA-OR,Pharmaceuticals,78.3,21,10,9,-0.6,0,4.74,4.66,-0.08,0
SHP-01498,2023-09-06,inbound,CargoLink,"Phoenix, AZ","Baltimore, MD",AZ-MD,Food & Beverage,38.2,161,3,2,-0.7,0,11.98,12.27,0.29,0
SHP-01270,2023-09-06,inbound,NorthStar,"Los Angeles, CA","Salt Lake City, UT",CA-UT,Apparel,58.6,18,5,7,1.5,1,4.58,5.01,0.43,0
SHP-00190,2023-09-07,outbound,FastFreight,"Detroit, MI","Portland, OR",MI-OR,Consumer Goods,326.9,100,3,2,-1.0,0,11.42,10.18,-1.24,0
SHP-01207,2023-09-07,inbound,FastFreight,"Dallas, TX","Salt Lake City, UT",TX-UT,Pharmaceuticals,46.7,68,3,5,2.0,1,6.23,6.48,0.25,0
SHP-01767,2023-09-07,inbound,FastFreight,"Detroit, MI","Tampa, FL",MI-FL,Apparel,160.5,99,14,15,0.8,1,9.21,9.43,0.22,0
SHP-01062,2023-09-08,inbound,DirectMove,"Phoenix, AZ","Columbus, OH",AZ-OH,Apparel,233.2,408,5,9,3.8,1,24.11,25.96,1.85,0
SHP-00339,2023-09-08,outbound,CargoLink,"Denver, CO","Charlotte, NC",CO-NC,Automotive,16.1,98,5,4,-1.4,0,7.25,7.44,0.19,0
SHP-02363,2023-09-08,outbound,DirectMove,"Dallas, TX","Nashville, TN",TX-TN,Automotive,69.5,15,14,20,6.1,1,4.0,4.41,0.41,0
SHP-01895,2023-09-08,inbound,FastFreight,"Detroit, MI","Minneapolis, MN",MI-MN,Electronics,77.8,139,10,10,-0.5,0,10.65,10.26,-0.39,0
SHP-01113,2023-09-08,inbound,RelayEx,"Memphis, TN","Charlotte, NC",TN-NC,Office Supplies,176.2,58,5,4,-0.6,0,8.45,8.12,-0.33,0
SHP-01906,2023-09-08,outbound,CargoLink,"Los Angeles, CA","Tampa, FL",CA-FL,Industrial Parts,108.1,7,5,6,0.8,1,4.72,5.03,0.31,0
SHP-01795,2023-09-09,outbound,SwiftLog,"Atlanta, GA","Minneapolis, MN",GA-MN,Consumer Goods,40.1,12,14,14,-0.5,0,3.8,4.2,0.4,0
SHP-01655,2023-09-09,outbound,CargoLink,"Detroit, MI","Louisville, KY",MI-KY,Consumer Goods,181.1,11,10,12,2.5,1,5.38,5.79,0.41,0
SHP-00665,2023-09-10,outbound,NorthStar,"Detroit, MI","San Antonio, TX",MI-TX,Office Supplies,120.5,24,5,7,1.9,1,4.93,5.2,0.27,0
SHP-00922,2023-09-10,inbound,CargoLink,"Dallas, TX","Baltimore, MD",TX-MD,Consumer Goods,211.3,9,14,15,1.3,1,5.21,5.53,0.32,0
SHP-02457,2023-09-11,outbound,PrimeHaul,"New York, NY","Minneapolis, MN",NY-MN,Electronics,41.3,92,2,2,-0.3,0,7.34,7.61,0.27,0
SHP-02478,2023-09-11,outbound,DirectMove,"Atlanta, GA","Indianapolis, IN",GA-IN,Office Supplies,16.2,4,5,8,3.4,1,3.06,3.43,0.37,0
SHP-01816,2023-09-11,inbound,CargoLink,"Detroit, MI","Columbus, OH",MI-OH,Food & Beverage,66.0,62,5,5,0.3,1,7.2,7.11,-0.09,0
SHP-02434,2023-09-11,inbound,RelayEx,"Houston, TX","Indianapolis, IN",TX-IN,Apparel,77.3,191,7,9,2.2,1,12.83,13.13,0.3,0
SHP-00627,2023-09-11,inbound,DirectMove,"Dallas, TX","Nashville, TN",TX-TN,Electronics,222.9,14,2,6,4.5,1,6.07,6.92,0.85,0
SHP-02625,2023-09-11,inbound,DirectMove,"Seattle, WA","Indianapolis, IN",WA-IN,Industrial Parts,46.2,27,7,12,4.7,1,5.02,5.63,0.61,0
SHP-01558,2023-09-11,inbound,DirectMove,"Dallas, TX","Baltimore, MD",TX-MD,Industrial Parts,28.6,567,5,10,4.6,1,32.78,35.27,2.49,0
SHP-00421,2023-09-11,outbound,DirectMove,"Dallas, TX","Nashville, TN",TX-TN,Food & Beverage,110.0,92,3,3,-0.3,0,9.43,10.32,0.89,0
SHP-00662,2023-09-11,inbound,SwiftLog,"Detroit, MI","San Antonio, TX",MI-TX,Apparel,56.0,153,14,13,-0.9,0,11.4,11.71,0.31,0
SHP-02467,2023-09-11,inbound,FastFreight,"Detroit, MI","Portland, OR",MI-OR,Automotive,255.0,38,5,5,0.3,1,8.53,7.59,-0.94,0
SHP-02681,2023-09-11,inbound,FastFreight,"Los Angeles, CA","Nashville, TN",CA-TN,Apparel,33.6,18,7,7,0.1,1,3.77,3.52,-0.25,0
SHP-00160,2023-09-11,outbound,NorthStar,"Chicago, IL","Baltimore, MD",IL-MD,Pharmaceuticals,64.8,71,5,3,-1.5,0,7.04,6.67,-0.37,0
SHP-02094,2023-09-11,inbound,RelayEx,"Chicago, IL","Charlotte, NC",IL-NC,Food & Beverage,142.4,98,2,2,-0.2,0,9.51,10.43,0.92,0
SHP-01575,2023-09-11,outbound,PrimeHaul,"Detroit, MI","San Antonio, TX",MI-TX,Electronics,115.0,143,3,4,1.4,1,12.43,13.04,0.61,0
SHP-00420,2023-09-12,inbound,PrimeHaul,"Memphis, TN","Tampa, FL",TN-FL,Apparel,269.4,10,2,3,1.1,1,6.63,6.75,0.12,0
SHP-00182,2023-09-12,inbound,CargoLink,"Chicago, IL","Tampa, FL",IL-FL,Food & Beverage,178.0,24,5,4,-0.8,0,5.79,6.26,0.47,0
SHP-02999,2023-09-12,outbound,RelayEx,"New York, NY","Louisville, KY",NY-KY,Consumer Goods,40.9,40,3,3,0.1,1,5.04,5.12,0.08,0
SHP-02763,2023-09-12,inbound,SwiftLog,"New York, NY","Minneapolis, MN",NY-MN,Electronics,38.8,57,5,6,1.2,1,5.76,6.03,0.27,0
SHP-01559,2023-09-12,inbound,PrimeHaul,"Atlanta, GA","Charlotte, NC",GA-NC,Apparel,104.7,8,5,5,-0.5,0,4.38,4.28,-0.1,0
SHP-01304,2023-09-13,inbound,SwiftLog,"Miami, FL","San Antonio, TX",FL-TX,Apparel,45.3,23,3,3,0.5,1,4.27,4.37,0.1,0
SHP-01688,2023-09-13,inbound,NorthStar,"Memphis, TN","Louisville, KY",TN-KY,Pharmaceuticals,58.2,53,3,3,0.4,1,6.72,7.17,0.45,1
SHP-00963,2023-09-14,inbound,CargoLink,"New York, NY","Louisville, KY",NY-KY,Automotive,62.2,33,5,7,1.9,1,4.9,5.27,0.37,0
SHP-00101,2023-09-14,inbound,NorthStar,"Los Angeles, CA","Indianapolis, IN",CA-IN,Office Supplies,124.2,83,5,11,5.9,1,7.87,7.82,-0.05,0
SHP-02922,2023-09-14,inbound,PrimeHaul,"Seattle, WA","Columbus, OH",WA-OH,Office Supplies,365.1,46,14,13,-1.2,0,10.39,10.02,-0.37,0
SHP-00589,2023-09-14,inbound,DirectMove,"Houston, TX","Portland, OR",TX-OR,Industrial Parts,120.0,28,10,12,2.2,1,5.23,5.96,0.73,0
SHP-02212,2023-09-15,inbound,SwiftLog,"Detroit, MI","Indianapolis, IN",MI-IN,Industrial Parts,82.2,14,10,13,2.6,1,4.5,4.73,0.23,0
SHP-02887,2023-09-15,outbound,DirectMove,"Atlanta, GA","Nashville, TN",GA-TN,Electronics,374.2,34,3,6,2.9,1,8.51,9.2,0.69,0
SHP-02600,2023-09-15,outbound,PrimeHaul,"Phoenix, AZ","Portland, OR",AZ-OR,Automotive,304.6,45,3,5,2.3,1,8.69,9.03,0.34,0
SHP-02599,2023-09-15,inbound,FastFreight,"Memphis, TN","Tampa, FL",TN-FL,Pharmaceuticals,274.5,50,7,6,-0.9,0,9.1,9.58,0.48,0
SHP-00626,2023-09-15,outbound,RelayEx,"Dallas, TX","Baltimore, MD",TX-MD,Consumer Goods,256.0,58,7,7,0.3,1,9.16,9.41,0.25,0
SHP-01295,2023-09-15,outbound,SwiftLog,"Miami, FL","Baltimore, MD",FL-MD,Electronics,64.1,28,5,6,0.6,1,4.75,4.74,-0.01,0
SHP-00091,2023-09-16,outbound,CargoLink,"Dallas, TX","Charlotte, NC",TX-NC,Automotive,97.2,11,5,3,-1.9,0,4.53,4.79,0.26,0
SHP-01328,2023-09-16,inbound,RelayEx,"Denver, CO","San Antonio, TX",CO-TX,Food & Beverage,104.8,57,5,5,0.3,1,7.02,6.96,-0.06,0
SHP-00040,2023-09-16,outbound,FastFreight,"Detroit, MI","Tampa, FL",MI-FL,Apparel,519.0,21,3,3,-0.4,0,9.78,9.05,-0.73,0
SHP-02199,2023-09-16,outbound,PrimeHaul,"New York, NY","Kansas City, MO",NY-MO,Food & Beverage,343.4,36,5,5,-0.1,0,9.56,10.22,0.66,0
SHP-00952,2023-09-16,inbound,PrimeHaul,"New York, NY","Tampa, FL",NY-FL,Office Supplies,129.3,70,5,5,-0.2,0,8.16,7.72,-0.44,0
SHP-00469,2023-09-16,inbound,FastFreight,"Miami, FL","Columbus, OH",FL-OH,Pharmaceuticals,31.2,72,5,4,-0.7,0,6.8,6.82,0.02,0
SHP-01466,2023-09-16,outbound,PrimeHaul,"Memphis, TN","Kansas City, MO",TN-MO,Electronics,201.1,30,7,6,-0.7,0,7.38,7.43,0.05,0
SHP-01437,2023-09-16,inbound,NorthStar,"Chicago, IL","Minneapolis, MN",IL-MN,Electronics,9.8,288,5,8,2.7,1,16.42,17.38,0.96,0
SHP-01453,2023-09-16,outbound,PrimeHaul,"Dallas, TX","Louisville, KY",TX-KY,Office Supplies,97.7,55,5,5,0.0,0,6.13,6.15,0.02,0
SHP-00973,2023-09-17,outbound,CargoLink,"Los Angeles, CA","Nashville, TN",CA-TN,Consumer Goods,66.8,219,5,5,-0.0,0,13.8,14.47,0.67,0
SHP-00893,2023-09-17,outbound,CargoLink,"Denver, CO","Tampa, FL",CO-FL,Automotive,225.2,34,3,4,1.1,1,7.72,8.05,0.33,0
SHP-00701,2023-09-17,outbound,PrimeHaul,"Denver, CO","Tampa, FL",CO-FL,Office Supplies,32.6,36,3,2,-0.7,0,5.15,4.96,-0.19,0
SHP-01648,2023-09-18,outbound,RelayEx,"Seattle, WA","Salt Lake City, UT",WA-UT,Industrial Parts,64.5,153,7,5,-1.5,0,11.89,12.27,0.38,0
SHP-01609,2023-09-18,outbound,FastFreight,"Atlanta, GA","Salt Lake City, UT",GA-UT,Electronics,21.1,53,7,6,-0.8,0,5.34,5.05,-0.29,0
SHP-00803,2023-09-18,inbound,SwiftLog,"Chicago, IL","Minneapolis, MN",IL-MN,Consumer Goods,87.6,68,3,1,-1.5,0,6.9,7.0,0.1,0
SHP-00856,2023-09-19,outbound,NorthStar,"Detroit, MI","Portland, OR",MI-OR,Food & Beverage,141.4,50,2,4,2.1,1,6.76,7.07,0.31,0
SHP-01228,2023-09-19,inbound,CargoLink,"Chicago, IL","Baltimore, MD",IL-MD,Apparel,27.8,43,3,4,1.3,1,5.33,5.48,0.15,0
SHP-02250,2023-09-19,outbound,DirectMove,"Seattle, WA","Minneapolis, MN",WA-MN,Electronics,76.5,18,2,6,4.4,1,4.75,5.4,0.65,0
SHP-01622,2023-09-20,outbound,RelayEx,"Seattle, WA","Minneapolis, MN",WA-MN,Office Supplies,63.2,76,5,6,1.1,1,7.52,7.83,0.31,0
SHP-00345,2023-09-20,outbound,CargoLink,"Atlanta, GA","Minneapolis, MN",GA-MN,Industrial Parts,134.6,225,5,5,0.2,1,16.5,17.22,0.72,0
SHP-02416,2023-09-21,inbound,SwiftLog,"Los Angeles, CA","Minneapolis, MN",CA-MN,Consumer Goods,243.9,107,10,11,1.1,1,11.07,11.81,0.74,0
SHP-00644,2023-09-21,outbound,DirectMove,"Denver, CO","Salt Lake City, UT",CO-UT,Food & Beverage,195.2,57,2,1,-1.5,0,7.81,8.64,0.83,0
SHP-01862,2023-09-21,outbound,PrimeHaul,"Seattle, WA","San Antonio, TX",WA-TX,Consumer Goods,37.2,112,5,3,-2.1,0,9.23,9.38,0.15,0
SHP-00742,2023-09-21,outbound,DirectMove,"Detroit, MI","Louisville, KY",MI-KY,Consumer Goods,160.7,9,14,15,1.2,1,4.89,5.58,0.69,0
SHP-01013,2023-09-22,outbound,DirectMove,"Los Angeles, CA","Salt Lake City, UT",CA-UT,Electronics,30.8,20,7,9,1.9,1,4.06,4.46,0.4,0
SHP-02454,2023-09-22,inbound,NorthStar,"Atlanta, GA","Indianapolis, IN",GA-IN,Automotive,51.5,18,10,13,2.7,1,4.28,4.72,0.44,0
SHP-01382,2023-09-23,inbound,SwiftLog,"Miami, FL","Kansas City, MO",FL-MO,Office Supplies,232.2,56,7,8,1.4,1,8.68,8.67,-0.01,0
SHP-01802,2023-09-24,outbound,RelayEx,"Chicago, IL","Minneapolis, MN",IL-MN,Industrial Parts,233.5,52,14,14,0.2,1,7.68,7.94,0.26,0
SHP-01867,2023-09-24,inbound,NorthStar,"Phoenix, AZ","Baltimore, MD",AZ-MD,Office Supplies,17.5,98,3,3,-0.0,0,7.99,8.24,0.25,0
SHP-00122,2023-09-24,outbound,NorthStar,"Miami, FL","Louisville, KY",FL-KY,Consumer Goods,1111.6,46,14,15,1.2,1,17.5,17.72,0.22,0
SHP-01116,2023-09-25,outbound,SwiftLog,"Chicago, IL","Kansas City, MO",IL-MO,Office Supplies,70.4,42,2,1,-2.1,0,6.14,6.35,0.21,0
SHP-02741,2023-09-25,inbound,DirectMove,"New York, NY","Salt Lake City, UT",NY-UT,Food & Beverage,76.4,29,2,5,3.0,1,5.27,5.7,0.43,0
SHP-01084,2023-09-25,inbound,RelayEx,"Los Angeles, CA","Baltimore, MD",CA-MD,Industrial Parts,168.3,114,3,4,1.4,1,9.99,9.62,-0.37,0
SHP-00193,2023-09-25,inbound,FastFreight,"Seattle, WA","San Antonio, TX",WA-TX,Pharmaceuticals,102.3,17,3,4,0.8,1,5.21,5.37,0.16,0
SHP-00173,2023-09-26,inbound,SwiftLog,"New York, NY","San Antonio, TX",NY-TX,Automotive,45.2,62,7,7,0.3,1,6.29,6.68,0.39,0
SHP-02287,2023-09-26,outbound,RelayEx,"Dallas, TX","San Antonio, TX",TX-TX,Pharmaceuticals,63.5,100,3,3,-0.2,0,8.47,8.48,0.01,0
SHP-00806,2023-09-26,outbound,DirectMove,"Denver, CO","Charlotte, NC",CO-NC,Office Supplies,118.4,58,14,19,4.8,1,6.57,7.09,0.52,0
SHP-00815,2023-09-26,inbound,DirectMove,"Phoenix, AZ","Nashville, TN",AZ-TN,Industrial Parts,96.5,9,5,13,7.7,1,4.31,4.85,0.54,0
SHP-01464,2023-09-26,outbound,SwiftLog,"Los Angeles, CA","Portland, OR",CA-OR,Food & Beverage,59.1,68,10,10,0.4,1,6.74,7.13,0.39,0
SHP-01924,2023-09-26,outbound,RelayEx,"Dallas, TX","Columbus, OH",TX-OH,Consumer Goods,355.7,79,10,10,0.4,1,11.15,11.75,0.6,0
SHP-00584,2023-09-26,outbound,PrimeHaul,"Chicago, IL","Nashville, TN",IL-TN,Office Supplies,56.8,48,5,6,1.0,1,5.89,6.01,0.12,0
SHP-01604,2023-09-26,inbound,NorthStar,"New York, NY","Indianapolis, IN",NY-IN,Food & Beverage,81.5,72,5,3,-1.7,0,6.84,7.21,0.37,0
SHP-01863,2023-09-26,outbound,CargoLink,"Seattle, WA","Columbus, OH",WA-OH,Apparel,68.6,71,3,3,0.2,1,6.74,6.8,0.06,0
SHP-02448,2023-09-26,inbound,CargoLink,"Los Angeles, CA","Indianapolis, IN",CA-IN,Office Supplies,139.0,48,5,6,1.0,1,6.78,6.76,-0.02,0
SHP-02710,2023-09-26,outbound,RelayEx,"Phoenix, AZ","Nashville, TN",AZ-TN,Electronics,228.3,17,10,10,0.4,1,6.14,6.47,0.33,0
SHP-02577,2023-09-26,outbound,CargoLink,"Seattle, WA","Tampa, FL",WA-FL,Consumer Goods,168.5,22,5,8,2.9,1,5.44,5.69,0.25,0
SHP-01667,2023-09-27,outbound,SwiftLog,"Memphis, TN","Nashville, TN",TN-TN,Automotive,24.5,143,3,5,1.5,1,10.11,10.62,0.51,0
SHP-02798,2023-09-27,inbound,SwiftLog,"Dallas, TX","Baltimore, MD",TX-MD,Apparel,71.4,17,3,3,-0.1,0,4.57,4.71,0.14,0
SHP-01048,2023-09-27,inbound,RelayEx,"Memphis, TN","Louisville, KY",TN-KY,Consumer Goods,75.5,431,3,3,-0.2,0,24.66,26.33,1.67,0
SHP-00522,2023-09-27,inbound,CargoLink,"Seattle, WA","Nashville, TN",WA-TN,Pharmaceuticals,108.4,100,5,10,4.7,1,9.21,9.42,0.21,0
SHP-00546,2023-09-27,outbound,PrimeHaul,"Phoenix, AZ","Tampa, FL",AZ-FL,Automotive,424.8,142,5,6,0.8,1,15.75,15.68,-0.07,0
SHP-02069,2023-09-28,inbound,PrimeHaul,"Denver, CO","Salt Lake City, UT",CO-UT,Automotive,359.2,21,5,6,0.9,1,8.69,8.57,-0.12,0
SHP-01666,2023-09-28,inbound,PrimeHaul,"Dallas, TX","Salt Lake City, UT",TX-UT,Food & Beverage,110.5,87,3,4,1.1,1,9.14,9.1,-0.04,0
SHP-02087,2023-09-28,outbound,FastFreight,"Phoenix, AZ","Baltimore, MD",AZ-MD,Automotive,192.9,63,5,4,-0.6,0,8.41,8.7,0.29,0
SHP-02869,2023-09-28,outbound,DirectMove,"Chicago, IL","Tampa, FL",IL-FL,Industrial Parts,21.8,99,10,16,6.1,1,7.22,8.37,1.15,0
SHP-01631,2023-09-29,inbound,SwiftLog,"Houston, TX","Charlotte, NC",TX-NC,Apparel,93.7,49,3,4,1.0,1,6.92,6.85,-0.07,0
SHP-01787,2023-09-29,outbound,CargoLink,"Seattle, WA","Tampa, FL",WA-FL,Consumer Goods,68.3,36,2,2,-0.5,0,5.48,5.41,-0.07,0
SHP-00572,2023-09-29,inbound,CargoLink,"Atlanta, GA","Columbus, OH",GA-OH,Consumer Goods,45.3,69,10,10,-0.5,0,7.07,6.78,-0.29,0
SHP-01681,2023-09-29,inbound,RelayEx,"Atlanta, GA","Indianapolis, IN",GA-IN,Automotive,113.3,38,10,10,0.5,1,5.84,6.36,0.52,0
SHP-02024,2023-09-29,outbound,SwiftLog,"Denver, CO","Nashville, TN",CO-TN,Food & Beverage,70.1,547,5,3,-2.2,0,31.09,29.75,-1.34,0
SHP-01933,2023-09-29,inbound,RelayEx,"Detroit, MI","Columbus, OH",MI-OH,Pharmaceuticals,226.0,41,10,14,3.8,1,7.45,7.47,0.02,0
SHP-00683,2023-09-29,inbound,FastFreight,"Miami, FL","Columbus, OH",FL-OH,Industrial Parts,62.2,111,10,12,1.8,1,10.01,8.89,-1.12,0
SHP-00764,2023-09-29,outbound,RelayEx,"Houston, TX","Baltimore, MD",TX-MD,Consumer Goods,54.9,16,7,9,1.6,1,4.21,4.46,0.25,0
SHP-02137,2023-09-29,inbound,RelayEx,"Chicago, IL","Baltimore, MD",IL-MD,Industrial Parts,45.6,112,3,3,0.3,1,8.8,9.42,0.62,0
SHP-00033,2023-09-30,outbound,SwiftLog,"Denver, CO","Charlotte, NC",CO-NC,Pharmaceuticals,74.3,96,2,3,1.1,1,9.26,9.58,0.32,0
SHP-01837,2023-09-30,outbound,RelayEx,"Phoenix, AZ","Nashville, TN",AZ-TN,Consumer Goods,22.2,122,7,7,-0.0,0,9.79,9.96,0.17,0
SHP-02366,2023-09-30,outbound,PrimeHaul,"Phoenix, AZ","Columbus, OH",AZ-OH,Industrial Parts,29.9,11,14,13,-1.2,0,3.81,3.78,-0.03,0
SHP-00302,2023-09-30,outbound,NorthStar,"Memphis, TN","Louisville, KY",TN-KY,Consumer Goods,44.2,105,3,6,2.8,1,8.79,9.68,0.89,0
SHP-00621,2023-09-30,outbound,CargoLink,"Phoenix, AZ","Louisville, KY",AZ-KY,Pharmaceuticals,47.6,46,3,5,1.6,1,6.12,6.61,0.49,0
SHP-01130,2023-09-30,outbound,PrimeHaul,"New York, NY","San Antonio, TX",NY-TX,Office Supplies,30.8,20,3,4,0.9,1,3.82,3.71,-0.11,0
SHP-02027,2023-09-30,inbound,DirectMove,"Chicago, IL","San Antonio, TX",IL-TX,Office Supplies,60.3,22,5,10,5.1,1,4.82,5.32,0.5,0
SHP-00104,2023-10-01,outbound,RelayEx,"New York, NY","Baltimore, MD",NY-MD,Pharmaceuticals,110.7,68,7,7,0.0,0,7.5,7.74,0.24,0
SHP-00052,2023-10-01,inbound,PrimeHaul,"Houston, TX","Minneapolis, MN",TX-MN,Automotive,77.5,42,3,3,-0.0,0,5.39,5.21,-0.18,0
SHP-01948,2023-10-01,outbound,SwiftLog,"Memphis, TN","Kansas City, MO",TN-MO,Pharmaceuticals,212.9,64,2,7,4.6,1,7.94,8.43,0.49,0
SHP-00965,2023-10-01,inbound,DirectMove,"Memphis, TN","Columbus, OH",TN-OH,Food & Beverage,49.0,23,14,15,0.7,1,4.58,5.06,0.48,0
SHP-00709,2023-10-02,inbound,SwiftLog,"Houston, TX","Salt Lake City, UT",TX-UT,Consumer Goods,369.8,70,3,5,2.0,1,11.7,11.89,0.19,0
SHP-01441,2023-10-02,outbound,FastFreight,"Dallas, TX","Tampa, FL",TX-FL,Pharmaceuticals,108.2,17,2,4,1.6,1,4.52,4.4,-0.12,0
SHP-00798,2023-10-02,outbound,DirectMove,"Detroit, MI","Nashville, TN",MI-TN,Electronics,205.5,12,2,1,-0.6,0,6.09,7.04,0.95,0
SHP-01031,2023-10-02,inbound,PrimeHaul,"Dallas, TX","Minneapolis, MN",TX-MN,Automotive,156.1,73,3,3,-0.2,0,8.76,8.61,-0.15,0
SHP-02866,2023-10-03,inbound,PrimeHaul,"Detroit, MI","Kansas City, MO",MI-MO,Food & Beverage,42.4,15,3,4,1.2,1,3.69,3.63,-0.06,0
SHP-00925,2023-10-03,outbound,CargoLink,"Phoenix, AZ","San Antonio, TX",AZ-TX,Apparel,79.7,66,5,7,1.9,1,6.8,7.59,0.79,0
SHP-01165,2023-10-03,outbound,PrimeHaul,"Seattle, WA","Columbus, OH",WA-OH,Apparel,268.4,42,2,3,1.0,1,8.23,8.62,0.39,0
SHP-02099,2023-10-03,outbound,FastFreight,"New York, NY","Salt Lake City, UT",NY-UT,Office Supplies,309.8,17,2,2,-0.3,0,6.84,6.73,-0.11,0
SHP-01323,2023-10-03,outbound,FastFreight,"Miami, FL","Louisville, KY",FL-KY,Automotive,102.3,48,10,8,-2.4,0,6.61,6.24,-0.37,0
SHP-01287,2023-10-04,inbound,RelayEx,"Phoenix, AZ","Columbus, OH",AZ-OH,Apparel,19.4,10,2,4,2.3,1,3.23,3.61,0.38,0
