shipment_id,date,direction,carrier,origin,destination,lane_id,sku_category,weight_kg,quantity,promised_lead_days,actual_lead_days,delay_days,is_delayed,freight_cost_usd,invoiced_cost_usd,cost_variance_usd,damage_flag,month,day_of_week,is_weekend,is_nov_dec,quarter,weight_bucket,cost_per_kg,delay_ratio,rolling_avg_delay,rolling_on_time_rate,rolling_damage_rate,rolling_cost_variance,lane_avg_delay,lane_delay_rate,lane_risk_numeric,pred_is_delayed,pred_delay_proba,pred_cost_variance,in_test_set
SHP-02510,2023-06-06,outbound,NorthStar,"Phoenix, AZ","Salt Lake City, UT",AZ-UT,Office Supplies,133.5,24,5,9,3.7,1,5.42,5.8,0.38,0,6,1,0,0,2,2,0.0406,1.8,2.911111111111111,0.0,0.0,0.3866666666666666,1.838,0.8125,2,1,0.898,0.3075,0
SHP-00064,2023-06-06,inbound,SwiftLog,"Los Angeles, CA","Baltimore, MD",CA-MD,Automotive,261.0,270,7,10,2.7,1,21.22,22.37,1.15,0,6,1,0,0,2,2,0.0813,1.4286,1.176923076923077,0.1923076923076923,0.0384615384615384,0.1826923076923076,1.369,0.9231,2,1,0.8776,0.5641,0
SHP-02269,2023-06-07,outbound,PrimeHaul,"Memphis, TN","Salt Lake City, UT",TN-UT,Food & Beverage,168.1,17,10,10,0.3,1,5.89,5.74,-0.15,0,6,2,0,0,2,2,0.035,1.0,0.8285714285714286,0.1428571428571429,0.0,0.0799999999999999,1.456,0.6667,1,1,0.5966,0.0288,0
SHP-00892,2023-06-07,outbound,PrimeHaul,"New York, NY","Salt Lake City, UT",NY-UT,Office Supplies,19.8,58,5,6,0.8,1,5.98,6.3,0.32,0,6,2,0,0,2,0,0.302,1.2,0.8285714285714286,0.1428571428571429,0.0,0.0799999999999999,0.713,0.625,0,1,0.5076,0.0427,0
SHP-02640,2023-06-07,outbound,CargoLink,"Miami, FL","Charlotte, NC",FL-NC,Automotive,236.3,46,5,9,3.8,1,8.43,9.04,0.61,0,6,2,0,0,2,2,0.0357,1.8,1.2125,0.1875,0.0625,0.54625,0.518,0.5882,0,1,0.6385,0.4107,0
SHP-01247,2023-06-07,outbound,CargoLink,"Atlanta, GA","Portland, OR",GA-OR,Consumer Goods,86.6,35,3,4,1.4,1,6.14,6.18,0.04,0,6,2,0,0,2,1,0.0709,1.3333,1.2125,0.1875,0.0625,0.54625,0.55,0.6,0,1,0.6291,0.2992,0
SHP-01966,2023-06-07,outbound,FastFreight,"Phoenix, AZ","Baltimore, MD",AZ-MD,Food & Beverage,68.7,21,3,3,-0.2,0,4.72,4.38,-0.34,0,6,2,0,0,2,1,0.0687,1.0,-0.0374999999999999,0.5625,0.0625,-0.203125,0.494,0.5556,0,0,0.2778,-0.1014,0
SHP-02646,2023-06-08,inbound,CargoLink,"Detroit, MI","Salt Lake City, UT",MI-UT,Electronics,56.4,290,5,7,2.4,1,19.6,18.59,-1.01,0,6,3,0,0,2,0,0.3475,1.4,1.452941176470588,0.1176470588235294,0.0588235294117647,0.4976470588235293,2.1,0.7778,1,1,0.7558,0.6123,0
SHP-02493,2023-06-08,outbound,CargoLink,"Memphis, TN","Baltimore, MD",TN-MD,Electronics,200.8,29,3,1,-1.8,0,6.58,7.15,0.57,0,6,3,0,0,2,2,0.0328,0.3333,1.452941176470588,0.1176470588235294,0.0588235294117647,0.4976470588235293,0.112,0.625,0,1,0.6442,0.3255,0
SHP-01053,2023-06-08,inbound,NorthStar,"Chicago, IL","Baltimore, MD",IL-MD,Automotive,47.1,62,3,6,2.8,1,6.2,6.1,-0.1,0,6,3,0,0,2,0,0.1316,2.0,2.99,0.0,0.0,0.386,2.02,1.0,2,1,0.9835,0.3258,0
SHP-00149,2023-06-09,outbound,SwiftLog,"Los Angeles, CA","Baltimore, MD",CA-MD,Apparel,140.5,36,3,2,-0.9,0,6.21,5.97,-0.24,0,6,4,0,0,2,2,0.0442,0.6667,1.2708333333333333,0.2083333333333333,0.0416666666666666,0.2608333333333333,1.529,0.8571,2,1,0.8404,0.2078,0
SHP-01236,2023-06-09,inbound,RelayEx,"Denver, CO","Columbus, OH",CO-OH,Electronics,140.3,13,2,3,0.8,1,4.66,4.94,0.28,0,6,4,0,0,2,2,0.0332,1.5,0.709090909090909,0.3636363636363636,0.0,0.0827272727272727,0.99,0.9,2,1,0.8501,0.1513,0
SHP-02563,2023-06-09,outbound,NorthStar,"Los Angeles, CA","San Antonio, TX",CA-TX,Consumer Goods,202.2,85,5,6,1.2,1,9.82,10.76,0.94,0,6,4,0,0,2,2,0.0486,1.2,2.822222222222222,0.0,0.0,0.3177777777777777,0.927,0.7273,1,1,0.8418,0.6568,0
SHP-00814,2023-06-10,inbound,RelayEx,"Seattle, WA","Tampa, FL",WA-FL,Automotive,252.8,28,5,5,-0.4,0,6.63,6.99,0.36,0,6,5,1,0,2,2,0.0262,1.0,0.6954545454545454,0.3636363636363636,0.0,0.0754545454545454,1.111,0.5556,0,0,0.4551,0.164,0
SHP-02224,2023-06-10,outbound,PrimeHaul,"Memphis, TN","Portland, OR",TN-OR,Pharmaceuticals,99.1,37,2,2,-0.1,0,5.8,5.56,-0.24,0,6,5,1,0,2,1,0.0585,1.0,0.7666666666666667,0.1111111111111111,0.0,0.081111111111111,0.125,0.5833,0,0,0.4655,0.0521,0
SHP-02715,2023-06-10,outbound,RelayEx,"Chicago, IL","San Antonio, TX",IL-TX,Industrial Parts,84.7,35,3,4,0.8,1,5.41,6.06,0.65,0,6,5,1,0,2,1,0.0639,1.3333,0.6954545454545454,0.3636363636363636,0.0,0.0754545454545454,0.712,0.625,0,1,0.5115,0.1701,0
SHP-01037,2023-06-10,outbound,RelayEx,"Houston, TX","Tampa, FL",TX-FL,Food & Beverage,90.7,92,3,5,2.3,1,9.13,9.15,0.02,0,6,5,1,0,2,1,0.1007,1.6667,0.6954545454545454,0.3636363636363636,0.0,0.0754545454545454,1.0215,0.775,1,1,0.7436,0.2154,0
SHP-01343,2023-06-10,outbound,PrimeHaul,"Miami, FL","Columbus, OH",FL-OH,Consumer Goods,60.2,14,2,2,0.4,1,4.0,4.06,0.06,0,6,5,1,0,2,0,0.0664,1.0,0.7666666666666667,0.1111111111111111,0.0,0.081111111111111,0.257,0.4286,0,0,0.3544,0.0309,0
SHP-00953,2023-06-10,inbound,SwiftLog,"Phoenix, AZ","San Antonio, TX",AZ-TX,Automotive,31.2,360,3,1,-2.3,0,21.53,20.94,-0.59,0,6,5,1,0,2,0,0.6901,0.3333,1.184,0.24,0.04,0.2408,0.967,0.6667,1,1,0.6155,0.3245,0
SHP-01782,2023-06-10,inbound,CargoLink,"Atlanta, GA","Portland, OR",GA-OR,Office Supplies,59.2,90,5,3,-1.7,0,8.03,8.37,0.34,0,6,5,1,0,2,0,0.1356,0.6,1.346666666666667,0.1999999999999999,0.0,0.41,0.517,0.6667,1,1,0.6224,0.3846,0
SHP-02809,2023-06-10,outbound,DirectMove,"Atlanta, GA","Kansas City, MO",GA-MO,Office Supplies,78.7,17,3,3,0.5,1,4.58,5.22,0.64,0,6,5,1,0,2,1,0.0582,1.0,2.225,0.1875,0.0625,0.843125,1.215,0.7692,1,1,0.8875,0.5464,0
SHP-00962,2023-06-11,outbound,DirectMove,"Dallas, TX","Nashville, TN",TX-TN,Pharmaceuticals,146.5,32,7,9,2.0,1,6.49,7.47,0.98,0,6,6,1,0,2,2,0.0443,1.2857,2.123529411764706,0.1764705882352941,0.0588235294117647,0.8311764705882352,0.901,0.59165,0,1,0.7336,0.8041,0
SHP-02700,2023-06-11,inbound,NorthStar,"Miami, FL","Baltimore, MD",FL-MD,Food & Beverage,68.9,14,7,8,1.4,1,4.71,4.9,0.19,0,6,6,1,0,2,1,0.0684,1.1429,2.522222222222222,0.0,0.0,0.3955555555555555,0.686,0.8571,2,1,0.8527,0.3195,0
SHP-00746,2023-06-11,outbound,SwiftLog,"Houston, TX","Portland, OR",TX-OR,Apparel,59.2,16,10,10,0.2,1,4.3,4.71,0.41,0,6,6,1,0,2,0,0.0726,1.0,1.05,0.2692307692307693,0.0384615384615384,0.2088461538461538,0.7715000000000001,0.61905,0,1,0.6627,0.2099,0
SHP-00218,2023-06-11,inbound,DirectMove,"Atlanta, GA","Louisville, KY",GA-KY,Food & Beverage,212.8,13,5,5,0.3,1,6.47,7.41,0.94,0,6,6,1,0,2,2,0.0304,1.0,2.123529411764706,0.1764705882352941,0.0588235294117647,0.8311764705882352,0.84,0.7,1,1,0.8766,0.8473,0
SHP-02904,2023-06-11,outbound,FastFreight,"Denver, CO","Salt Lake City, UT",CO-UT,Industrial Parts,33.9,20,7,8,0.8,1,3.8,3.61,-0.19,0,6,6,1,0,2,0,0.1121,1.1429,0.0533333333333333,0.5333333333333333,0.0666666666666666,-0.172,1.225,0.625,0,0,0.4015,-0.1286,0
SHP-01199,2023-06-12,inbound,DirectMove,"Memphis, TN","Indianapolis, IN",TN-IN,Pharmaceuticals,64.9,38,7,10,2.9,1,5.28,5.83,0.55,0,6,0,0,0,2,0,0.0814,1.4286,2.3125,0.125,0.0625,0.856875,1.709,1.0,2,1,0.9845,0.6125,0
SHP-01410,2023-06-12,outbound,DirectMove,"Seattle, WA","Baltimore, MD",WA-MD,Apparel,57.4,199,3,7,3.8,1,14.72,16.78,2.06,0,6,0,0,0,2,0,0.2564,2.3333,2.3125,0.125,0.0625,0.856875,0.865,0.6471,0,1,0.8061,1.9669,0
SHP-02020,2023-06-13,inbound,RelayEx,"Phoenix, AZ","Baltimore, MD",AZ-MD,Office Supplies,56.1,44,3,5,2.2,1,5.65,5.76,0.11,0,6,1,0,0,2,0,0.1007,1.6667,0.6739130434782609,0.3913043478260869,0.0,0.1239130434782608,1.86,0.8,1,1,0.7912,0.1422,0
SHP-01917,2023-06-13,outbound,RelayEx,"Dallas, TX","San Antonio, TX",TX-TX,Food & Beverage,32.8,51,7,8,0.8,1,5.29,5.5,0.21,0,6,1,0,0,2,0,0.1613,1.1429,0.6739130434782609,0.3913043478260869,0.0,0.1239130434782608,0.6625000000000001,0.7202,1,1,0.6883,0.1564,0
SHP-02708,2023-06-14,outbound,RelayEx,"New York, NY","Portland, OR",NY-OR,Food & Beverage,101.6,33,5,5,-0.2,0,5.38,5.95,0.57,0,6,2,0,0,2,1,0.053,1.0,0.75,0.409090909090909,0.0,0.1572727272727272,0.291,0.5455,0,0,0.4343,0.1815,0
SHP-00060,2023-06-14,outbound,PrimeHaul,"Miami, FL","Kansas City, MO",FL-MO,Electronics,72.5,104,7,5,-1.8,0,8.8,8.53,-0.27,0,6,2,0,0,2,1,0.1214,0.7143,0.6500000000000001,0.1999999999999999,0.0,0.0169999999999999,-0.125,0.375,0,0,0.2572,-0.043,0
SHP-01564,2023-06-14,outbound,SwiftLog,"Chicago, IL","Salt Lake City, UT",IL-UT,Apparel,157.4,28,5,7,1.9,1,6.67,6.66,-0.01,0,6,2,0,0,2,2,0.0424,1.4,1.0185185185185186,0.2592592592592593,0.037037037037037,0.2162962962962963,1.557,0.6429,0,1,0.6569,0.2315,0
SHP-01046,2023-06-14,inbound,CargoLink,"Memphis, TN","Kansas City, MO",TN-MO,Office Supplies,44.7,28,7,11,4.0,1,5.04,5.57,0.53,0,6,2,0,0,2,0,0.1128,1.5714,1.1066666666666665,0.2666666666666667,0.0,0.4346666666666666,2.15,1.0,2,1,0.9758,0.2446,0
SHP-02964,2023-06-15,inbound,RelayEx,"New York, NY","Tampa, FL",NY-FL,Automotive,23.1,48,3,4,0.9,1,5.27,5.17,-0.1,0,6,3,0,0,2,0,0.2281,1.3333,0.7086956521739131,0.4347826086956522,0.0,0.1752173913043478,1.127,0.7333,1,1,0.6893,0.1558,0
SHP-01083,2023-06-15,inbound,DirectMove,"Miami, FL","Portland, OR",FL-OR,Food & Beverage,209.6,63,3,7,3.7,1,7.91,9.13,1.22,0,6,3,0,0,2,2,0.0377,2.3333,2.571428571428572,0.0714285714285714,0.0714285714285714,0.9614285714285716,1.4,0.9,2,1,0.9245,0.9705,0
SHP-01398,2023-06-15,inbound,DirectMove,"Atlanta, GA","Baltimore, MD",GA-MD,Consumer Goods,237.9,87,3,4,0.8,1,10.21,11.31,1.1,0,6,3,0,0,2,2,0.0429,1.3333,2.571428571428572,0.0714285714285714,0.0714285714285714,0.9614285714285716,1.889,0.8889,2,1,0.9069,1.3771,0
SHP-00748,2023-06-15,outbound,RelayEx,"Detroit, MI","San Antonio, TX",MI-TX,Office Supplies,418.1,61,7,8,1.0,1,11.51,11.16,-0.35,0,6,3,0,0,2,2,0.0275,1.1429,0.7086956521739131,0.4347826086956522,0.0,0.1752173913043478,0.333,0.5,0,0,0.4945,0.235,0
SHP-01702,2023-06-16,inbound,RelayEx,"Dallas, TX","Salt Lake City, UT",TX-UT,Consumer Goods,71.9,172,5,6,0.9,1,11.66,12.44,0.78,0,6,4,0,0,2,1,0.1622,1.2,0.8208333333333333,0.375,0.0,0.1579166666666666,1.6635,1.0,2,1,0.9695,0.3037,0
SHP-02360,2023-06-16,outbound,DirectMove,"New York, NY","Baltimore, MD",NY-MD,Industrial Parts,58.2,77,7,13,5.6,1,6.79,7.28,0.49,0,6,4,0,0,2,0,0.1167,1.8571,2.53125,0.0625,0.0625,0.98625,1.729,0.8571,2,1,0.9172,0.7786,0
SHP-01765,2023-06-16,inbound,CargoLink,"Los Angeles, CA","Columbus, OH",CA-OH,Pharmaceuticals,121.8,36,2,5,3.4,1,5.97,6.08,0.11,1,6,4,0,0,2,1,0.049,2.5,1.2875,0.25,0.0,0.440625,1.375,0.875,2,1,0.8631,0.2754,0
SHP-01355,2023-06-16,outbound,NorthStar,"Atlanta, GA","Louisville, KY",GA-KY,Automotive,214.2,43,5,7,2.4,1,7.85,8.31,0.46,0,6,4,0,0,2,2,0.0366,1.4,2.41,0.0,0.0,0.375,1.665,0.75,1,1,0.892,0.4689,0
SHP-01914,2023-06-16,outbound,DirectMove,"Chicago, IL","Columbus, OH",IL-OH,Industrial Parts,104.4,42,3,6,2.6,1,5.69,6.57,0.88,0,6,4,0,0,2,1,0.0545,2.0,2.53125,0.0625,0.0625,0.98625,2.267,1.0,2,1,0.9834,0.6552,0
SHP-01007,2023-06-16,inbound,RelayEx,"New York, NY","Minneapolis, MN",NY-MN,Consumer Goods,20.0,11,14,13,-1.2,0,3.87,3.95,0.08,0,6,4,0,0,2,0,0.1935,0.9286,0.8208333333333333,0.375,0.0,0.1579166666666666,1.058,0.5833,0,0,0.4686,0.1537,0
SHP-00574,2023-06-16,outbound,DirectMove,"Seattle, WA","Baltimore, MD",WA-MD,Pharmaceuticals,164.1,20,3,6,3.3,1,5.66,6.51,0.85,0,6,4,0,0,2,2,0.0345,2.0,2.53125,0.0625,0.0625,0.98625,0.865,0.6471,0,1,0.8333,0.7248,0
SHP-02452,2023-06-17,outbound,NorthStar,"Houston, TX","Nashville, TN",TX-TN,Food & Beverage,61.3,21,2,1,-0.6,0,4.79,4.98,0.19,0,6,5,1,0,2,0,0.0781,0.5,2.433333333333333,0.0,0.0,0.42,0.901,0.59165,0,1,0.6758,0.3224,0
SHP-01595,2023-06-17,inbound,SwiftLog,"Phoenix, AZ","Portland, OR",AZ-OR,Industrial Parts,29.7,48,3,6,3.1,1,5.49,5.4,-0.09,0,6,5,1,0,2,0,0.1848,2.0,0.88,0.28,0.04,0.2067999999999999,0.467,0.6667,1,1,0.616,0.2166,0
SHP-02298,2023-06-17,outbound,RelayEx,"Memphis, TN","Salt Lake City, UT",TN-UT,Consumer Goods,155.0,9,3,2,-1.3,0,5.25,5.33,0.08,0,6,5,1,0,2,2,0.0339,0.6667,0.8079999999999999,0.36,0.0,0.1892,1.456,0.6667,1,1,0.6524,0.148,0
SHP-02471,2023-06-18,inbound,FastFreight,"Chicago, IL","Indianapolis, IN",IL-IN,Office Supplies,80.3,183,3,3,-0.5,0,12.07,12.35,0.28,0,6,6,1,0,2,1,0.1503,1.0,0.2,0.4615384615384615,0.0769230769230769,-0.1669230769230769,0.4,0.5556,0,0,0.2706,-0.176,0
SHP-02482,2023-06-18,outbound,DirectMove,"Miami, FL","Columbus, OH",FL-OH,Industrial Parts,93.2,21,3,3,-0.4,0,5.31,5.76,0.45,0,6,6,1,0,2,1,0.057,1.0,2.736842105263158,0.0526315789473684,0.0526315789473684,0.9473684210526316,0.257,0.4286,0,1,0.5402,0.6478,0
SHP-02901,2023-06-18,inbound,SwiftLog,"Memphis, TN","Louisville, KY",TN-KY,Electronics,159.9,55,5,7,2.4,1,8.07,7.95,-0.12,0,6,6,1,0,2,2,0.0505,1.4,0.9217391304347826,0.3043478260869565,0.0,0.1817391304347826,1.9,0.9286,2,1,0.93,0.2502,0
SHP-01362,2023-06-18,outbound,PrimeHaul,"Atlanta, GA","Salt Lake City, UT",GA-UT,Food & Beverage,72.6,39,2,2,-0.4,0,5.53,5.43,-0.1,0,6,6,1,0,2,1,0.0762,1.0,0.39,0.3,0.0,0.0049999999999999,0.56,0.6,0,0,0.4738,0.0521,0
SHP-00238,2023-06-18,outbound,DirectMove,"Miami, FL","Louisville, KY",FL-KY,Consumer Goods,234.0,18,7,8,1.0,1,7.03,7.55,0.52,0,6,6,1,0,2,2,0.03,1.1429,2.736842105263158,0.0526315789473684,0.0526315789473684,0.9473684210526316,0.307,0.6429,0,1,0.8324,0.8563,0
SHP-01032,2023-06-20,inbound,PrimeHaul,"Miami, FL","San Antonio, TX",FL-TX,Apparel,57.2,226,5,4,-1.1,0,14.72,15.13,0.41,0,6,1,0,0,2,0,0.2573,0.8,0.3181818181818183,0.3636363636363636,0.0,-0.0045454545454545,1.385,0.7692,1,1,0.6927,0.0117,0
SHP-01586,2023-06-20,inbound,NorthStar,"Miami, FL","Kansas City, MO",FL-MO,Food & Beverage,47.8,48,3,6,2.9,1,5.99,6.4,0.41,0,6,1,0,0,2,0,0.1253,2.0,2.13,0.0999999999999999,0.0,0.397,1.982,0.9091,2,1,0.9463,0.3157,0
SHP-01625,2023-06-20,inbound,CargoLink,"Atlanta, GA","Louisville, KY",GA-KY,Industrial Parts,97.8,137,2,2,0.3,1,10.28,11.53,1.25,0,6,1,0,0,2,1,0.1051,1.0,1.4117647058823528,0.2352941176470588,0.0588235294117647,0.4211764705882353,0.84,0.7,1,1,0.6774,0.5445,0
SHP-00086,2023-06-20,inbound,DirectMove,"Seattle, WA","Tampa, FL",WA-FL,Automotive,125.2,7,7,12,5.2,1,5.01,5.31,0.3,0,6,1,0,0,2,1,0.04,1.7143,2.5047619047619043,0.0952380952380952,0.0476190476190476,0.9033333333333334,1.111,0.5556,0,1,0.7146,0.6055,0
SHP-00766,2023-06-20,outbound,FastFreight,"Denver, CO","Nashville, TN",CO-TN,Consumer Goods,177.1,32,3,2,-0.6,0,6.99,6.94,-0.05,0,6,1,0,0,2,2,0.0395,0.6667,0.15,0.5,0.0714285714285714,-0.135,0.056,0.4444,0,0,0.2046,-0.126,0
SHP-00831,2023-06-21,inbound,SwiftLog,"Memphis, TN","Louisville, KY",TN-KY,Food & Beverage,100.8,50,5,6,0.9,1,6.5,6.42,-0.08,0,6,2,0,0,2,1,0.0645,1.2,0.7263157894736841,0.3157894736842105,0.0,0.1152631578947368,1.9,0.9286,2,1,0.9289,0.1913,0
SHP-02961,2023-06-21,inbound,PrimeHaul,"Miami, FL","Baltimore, MD",FL-MD,Office Supplies,185.6,28,5,6,1.0,1,6.35,6.5,0.15,0,6,2,0,0,2,2,0.0342,1.2,0.2,0.4166666666666666,0.0,0.0299999999999999,0.686,0.8571,2,1,0.8297,0.0538,0
SHP-02240,2023-06-22,outbound,FastFreight,"Miami, FL","Kansas City, MO",FL-MO,Pharmaceuticals,55.1,29,10,8,-1.7,0,4.82,4.92,0.1,0,6,3,0,0,2,0,0.0875,0.8,0.0928571428571428,0.5714285714285714,0.0714285714285714,-0.1228571428571428,-0.125,0.375,0,0,0.257,-0.1568,0
SHP-02379,2023-06-22,outbound,PrimeHaul,"Los Angeles, CA","Columbus, OH",CA-OH,Food & Beverage,130.0,209,5,6,0.9,1,13.81,12.49,-1.32,0,6,3,0,0,2,2,0.1062,1.2,0.2615384615384616,0.3846153846153846,0.0,0.0392307692307691,1.71,0.9,2,1,0.8234,-0.0164,0
SHP-00180,2023-06-22,outbound,DirectMove,"Denver, CO","Baltimore, MD",CO-MD,Industrial Parts,58.6,92,10,13,3.0,1,8.17,8.94,0.77,0,6,3,0,0,2,0,0.1394,1.3,2.627272727272727,0.0909090909090909,0.0454545454545454,0.8759090909090909,1.433,0.9167,2,1,0.9471,0.8961,0
SHP-01263,2023-06-22,outbound,PrimeHaul,"Seattle, WA","Indianapolis, IN",WA-IN,Electronics,288.5,44,7,7,-0.2,0,9.06,8.61,-0.45,0,6,3,0,0,2,2,0.0314,1.0,0.2615384615384616,0.3846153846153846,0.0,0.0392307692307691,0.644,0.5,0,0,0.3988,0.0526,0
SHP-00646,2023-06-22,outbound,SwiftLog,"Seattle, WA","Charlotte, NC",WA-NC,Electronics,27.5,9,5,7,2.1,1,3.77,3.82,0.05,0,6,3,0,0,2,0,0.1371,1.4,0.8105263157894737,0.2631578947368421,0.0,0.1036842105263157,0.475,0.625,0,1,0.5698,0.2006,0
SHP-02533,2023-06-23,inbound,DirectMove,"New York, NY","Portland, OR",NY-OR,Pharmaceuticals,127.6,22,10,10,0.5,1,5.71,6.26,0.55,0,6,4,0,0,2,1,0.0447,1.0,2.643478260869565,0.0869565217391304,0.0434782608695652,0.8713043478260869,1.74,1.0,2,1,0.9821,0.6466,0
SHP-02163,2023-06-23,outbound,PrimeHaul,"Miami, FL","Louisville, KY",FL-KY,Electronics,474.7,53,3,3,0.2,1,12.09,11.42,-0.67,0,6,4,0,0,2,2,0.0255,1.0,0.2733333333333334,0.4,0.0,-0.084,0.307,0.6429,0,1,0.5966,0.0156,0
SHP-01104,2023-06-23,outbound,DirectMove,"Memphis, TN","Minneapolis, MN",TN-MN,Automotive,95.8,4,3,6,2.7,1,3.89,4.51,0.62,0,6,4,0,0,2,1,0.0406,2.0,2.643478260869565,0.0869565217391304,0.0434782608695652,0.8713043478260869,0.647,0.6667,1,1,0.8237,0.5661,0
SHP-02697,2023-06-23,outbound,RelayEx,"New York, NY","Charlotte, NC",NY-NC,Consumer Goods,288.2,13,7,8,0.7,1,6.63,7.45,0.82,0,6,4,0,0,2,2,0.023,1.1429,0.831578947368421,0.3157894736842105,0.0,0.1847368421052631,1.15,0.8571,2,1,0.8363,0.1914,0
SHP-01647,2023-06-24,outbound,RelayEx,"Phoenix, AZ","Nashville, TN",AZ-TN,Office Supplies,37.5,228,5,4,-1.0,0,14.56,14.84,0.28,0,6,5,1,0,2,0,0.3883,0.8,0.825,0.3,0.0,0.2165,1.488,0.7059,1,1,0.6551,0.3783,0
SHP-02682,2023-06-24,outbound,NorthStar,"Atlanta, GA","Charlotte, NC",GA-NC,Pharmaceuticals,51.3,62,5,7,1.5,1,6.04,6.71,0.67,0,6,5,1,0,2,0,0.1177,1.4,2.1888888888888887,0.1111111111111111,0.0,0.4033333333333333,1.781,0.9375,2,1,0.9593,0.3207,0
SHP-00641,2023-06-24,outbound,CargoLink,"New York, NY","Columbus, OH",NY-OH,Consumer Goods,105.2,115,5,6,0.7,1,10.44,10.65,0.21,0,6,5,1,0,2,1,0.0992,1.2,1.2533333333333334,0.2666666666666667,0.0666666666666666,0.4806666666666667,1.06,0.7,1,1,0.6955,0.5558,0
SHP-01811,2023-06-24,inbound,FastFreight,"Miami, FL","Charlotte, NC",FL-NC,Automotive,51.7,204,3,1,-1.6,0,12.87,13.02,0.15,0,6,5,1,0,2,0,0.2489,0.3333,0.0923076923076923,0.5384615384615384,0.0769230769230769,-0.0523076923076923,1.4,0.5882,0,0,0.305,-0.1685,0
SHP-02942,2023-06-24,outbound,FastFreight,"Houston, TX","Tampa, FL",TX-FL,Consumer Goods,60.2,61,7,7,0.2,1,5.96,5.85,-0.11,0,6,5,1,0,2,0,0.099,1.0,0.0923076923076923,0.5384615384615384,0.0769230769230769,-0.0523076923076923,1.0215,0.775,1,1,0.517,-0.1155,0
SHP-02817,2023-06-25,outbound,FastFreight,"Phoenix, AZ","Nashville, TN",AZ-TN,Electronics,23.2,38,2,2,-0.5,0,4.59,4.17,-0.42,0,6,6,1,0,2,0,0.1978,1.0,-0.0133333333333333,0.5333333333333333,0.0666666666666666,-0.0426666666666666,1.488,0.7059,1,0,0.3826,-0.126,0
SHP-01361,2023-06-25,outbound,RelayEx,"Dallas, TX","Charlotte, NC",TX-NC,Electronics,205.1,32,3,2,-1.2,0,7.28,7.06,-0.22,0,6,6,1,0,2,2,0.0355,0.6667,0.7,0.35,0.0,0.2334999999999999,0.4755,0.5625,1,1,0.5232,0.2126,0
SHP-01934,2023-06-26,outbound,RelayEx,"Atlanta, GA","Minneapolis, MN",GA-MN,Consumer Goods,48.6,22,14,15,0.9,1,4.36,4.63,0.27,0,6,0,0,0,2,0,0.0897,1.0714,0.47,0.4,0.0,0.233,1.033,0.6667,1,1,0.7139,0.1671,0
SHP-02182,2023-06-26,outbound,CargoLink,"Houston, TX","Portland, OR",TX-OR,Office Supplies,90.2,79,5,5,0.5,1,7.57,8.08,0.51,0,6,0,0,0,2,1,0.0839,1.0,1.21875,0.25,0.0625,0.46375,0.7715000000000001,0.61905,0,1,0.5906,0.3874,0
SHP-02357,2023-06-26,inbound,RelayEx,"New York, NY","Louisville, KY",NY-KY,Pharmaceuticals,156.9,22,3,4,0.8,1,5.8,6.05,0.25,0,6,0,0,0,2,2,0.037,1.3333,0.47,0.4,0.0,0.233,0.489,0.6667,1,1,0.667,0.1928,0
SHP-02474,2023-06-26,inbound,RelayEx,"Seattle, WA","San Antonio, TX",WA-TX,Industrial Parts,260.5,61,5,6,1.0,1,8.19,8.31,0.12,0,6,0,0,0,2,2,0.0314,1.2,0.47,0.4,0.0,0.233,0.89,0.8,1,1,0.786,0.2297,0
SHP-02030,2023-06-26,inbound,DirectMove,"Miami, FL","San Antonio, TX",FL-TX,Pharmaceuticals,138.5,43,7,10,2.7,1,6.22,7.06,0.84,0,6,0,0,0,2,2,0.0449,1.4286,2.3304347826086955,0.0869565217391304,0.0434782608695652,0.8347826086956521,1.385,0.7692,1,1,0.9094,0.6986,0
SHP-02506,2023-06-26,outbound,PrimeHaul,"Memphis, TN","San Antonio, TX",TN-TX,Pharmaceuticals,175.6,12,7,6,-0.7,0,5.04,5.43,0.39,0,6,0,0,0,2,2,0.0287,0.8571,0.2866666666666667,0.3333333333333333,0.0,-0.1226666666666667,0.655,0.4545,0,0,0.3897,0.0433,0
SHP-02565,2023-06-26,outbound,PrimeHaul,"Memphis, TN","Charlotte, NC",TN-NC,Automotive,154.9,14,10,11,1.0,1,5.53,5.47,-0.06,0,6,0,0,0,2,2,0.0357,1.1,0.2866666666666667,0.3333333333333333,0.0,-0.1226666666666667,0.712,0.625,0,1,0.5271,0.049,0
SHP-00833,2023-06-26,inbound,FastFreight,"Los Angeles, CA","Salt Lake City, UT",CA-UT,Consumer Goods,65.4,43,3,1,-2.0,0,6.15,5.82,-0.33,0,6,0,0,0,2,1,0.094,0.3333,-0.0785714285714285,0.5714285714285714,0.0714285714285714,-0.0792857142857142,0.808,0.5,0,0,0.2533,-0.1116,0
SHP-01739,2023-06-26,outbound,PrimeHaul,"Los Angeles, CA","Louisville, KY",CA-KY,Office Supplies,58.7,25,5,4,-1.2,0,4.64,4.76,0.12,0,6,0,0,0,2,0,0.079,0.8,0.2866666666666667,0.3333333333333333,0.0,-0.1226666666666667,0.9,0.6667,1,1,0.6011,0.0445,0
